Actual Player Name,Site.Account_Name,Configuration,Player_Name,Item_Name,Serial Nos,Status,Orientation,Layout,Warranty_End_Date_calc
711-32344SA2,7-11 Calgary 32344,Slupee TV,SA2,QB3,AB322019010328,Installed,,2.64862600000032E+018,
711-32344SA1,7-11 Calgary 32344,Slupee TV,SA1,QB3,AB322019010329,Installed,,2.64862600000032E+018,
711-32344MA0,7-11 Calgary 32344,Menu Boards,MA0,QB3,AB322019010330,Installed,,2.64862600000032E+018,
711-37281WA0,7-11 Calgary 37281,Promotional Display,WA0,QB3,AB322019010341,Installed,,2.64862600000032E+018,
711-37778SA2,7-11 Calgary 37778,Slupee TV,SA2,QB3,AB322019010342,Installed,,2.64862600000032E+018,
711-37795SA0,7-11 Calgary 37795,Slupee TV,SA0,QB3,AB322019010343,Installed,,2.64862600000032E+018,
YUM1431KB2,KFC 1431,Menu Boards,KB2,QB3,AB322019010344,Installed,,2.64862600000032E+018,2020-04-14
711-37795AA0,7-11 Calgary 37795,UR-Tunes,AA0,QB3,AB322019010345,Installed,,2.64862600000032E+018,
711-37795WA0,7-11 Calgary 37795,Promotional Display,WA0,QB3,AB322019010346,Installed,,2.64862600000032E+018,
711-32741WA0,7-11 Calgary 32741,Promotional Display,WA0,QB3,AB322019010347,Installed,,2.64862600000032E+018,
711-37795MA0,7-11 Calgary 37795,Menu Boards,MA0,QB3,AB322019010348,Installed,,2.64862600000032E+018,
711-37795SA1,7-11 Calgary 37795,Slupee TV,SA1,QB3,AB322019010349,Installed,,2.64862600000032E+018,
711-37795MA1,7-11 Calgary 37795,Menu Boards,MA1,QB3,AB322019010350,Installed,,2.64862600000032E+018,
711-33281MA2,7-11 Vancouver 33281,Menu Boards,MA2,QB3,AB322019010361,Installed,,2.64862600000032E+018,
711-33281MA1,7-11 Vancouver 33281,Menu Boards,MA1,QB3,AB322019010362,Installed,,2.64862600000032E+018,
711-37856CA1,7-11 Vancouver 37856,Next Gen Coffee Bar,CA1,QB3,AB322019010363,Installed,,2.64862600000032E+018,
711-37856CA0,7-11 Vancouver 37856,Next Gen Coffee Bar,CA0,QB3,AB322019010364,Installed,,2.64862600000032E+018,
711-33012SA1,7-11 Victoria 33012,Slupee TV,SA1,,AB322019010365,Installed,Landscape,2.64862600000032E+018,2020-11-01
711-32999WA0,7-11 Vancouver 32999,Promotional Display,WA0,QB3,AB322019010366,Installed,,2.64862600000032E+018,
711-37856WA0,7-11 Vancouver 37856,Menu Boards,WA0,QB3,AB322019010367,Installed,,2.64862600000032E+018,
711-37856MA2,7-11 Vancouver 37856,Menu Boards,MA2,QB3,AB322019010368,Installed,,2.64862600000032E+018,
711-33281MA0,7-11 Vancouver 33281,Menu Boards,MA0,QB3,AB322019010369,Installed,,2.64862600000032E+018,
711-33424CA0,7-11 Vancouver 33424,Next Gen Coffee Bar,CA0,QB3,AB322019010370,Installed,,2.64862600000032E+018,
711-38543AA0,7-11 Edmonton 38543,UR-Tunes,AB0,QB3,AB322019010401,Installed,,2.64862600000032E+018,
711-37856MA0,7-11 Vancouver 37856,Menu Boards,MA0,QB3,AB322019010402,Installed,,2.64862600000032E+018,
711-37856SA1,7-11 Vancouver 37856,Slupee TV,SA1,QB3,AB322019010403,Installed,,2.64862600000032E+018,
711-37856SA0,7-11 Vancouver 37856,Slupee TV,SA0,QB3,AB322019010404,Installed,,2.64862600000032E+018,
711-37856MA1,7-11 Vancouver 37856,Menu Boards,MA1,QB3,AB322019010405,Installed,,2.64862600000032E+018,
711-33281SA0,7-11 Vancouver 33281,Slupee TV,SA0,QB3,AB322019010406,Installed,,2.64862600000032E+018,
711-33281SA1,7-11 Vancouver 33281,Slupee TV,SA1,QB3,AB322019010407,Installed,,2.64862600000032E+018,
711-37856AA0,7-11 Vancouver 37856,UR-Tunes,AAO,QB3,AB322019010408,Installed,,2.64862600000032E+018,
711-33281SA2,7-11 Vancouver 33281,Slupee TV,SA2,QB3,AB322019010409,Installed,,2.64862600000032E+018,
711-34290MA0,7-11 Vancouver 34290,Menu Boards,MA0,QB3,AB322019010410,Installed,,2.64862600000032E+018,
711-33296AA0,7-11 Calgary 33296,UR-Tunes,AA0,QB3,AB322019010501,Installed,,2.64862600000032E+018,
711-33296AA0,7-11 Cochrane 38420,Promotional Display,WA0,QB3,AB322019010501,,,2.64862600000032E+018,
711-33632MA0,7-11 Victoria 33632,Menu Boards,MA0,,AB322019010502,Installed,Landscape,2.64862600000032E+018,2020-11-21
711-33469MA1,7-11 Toronto 33469,Menu Boards,MA1,QB3,AB322019010503,Installed,,2.64862600000032E+018,
711-24414CA1,7-11 Toronto 24414,Next Gen Coffee Bar,CA1,QB3,AB322019010504,Installed,,2.64862600000032E+018,2020-05-27
711-24414CB0,7-11 Toronto 24414,Next Gen Coffee Bar,CB0,QB3,AB322019010505,Installed,,2.64862600000032E+018,
711-24414AA0,7-11 Toronto 24414,UR-Tunes,AA0,QB3,AB322019010506,Installed,,2.64862600000032E+018,2020-05-27
711-34680MA1,7-11 Calgary 34680,Menu Boards,MA1,QB3,ab322019010507,Installed,,2.64862600000032E+018,
711-24414CA0,7-11 Toronto 24414,Next Gen Coffee Bar,CA0,QB3,AB322019010508,Installed,,2.64862600000032E+018,2020-05-27
711-34264WA0,7-11 Vancouver 34264,Promotional Display,WA0,QB3,AB322019010509,Installed,,2.64862600000032E+018,
711-38558MA2,7-11 Calgary 38558,Menu Boards,MA2,QB3,AB322019010510,Installed,,2.64862600000032E+018,
711-24012MA1,7-11 St. Catharines 24012,Menu Boards,MA1,QB3,AB322019010511,Installed,,2.64862600000032E+018,
711-24012MA3,7-11 St. Catharines 24012,Slupee TV,MA3,QB3,AB322019010512,Installed,,2.64862600000032E+018,
711-24012MA0,7-11 St. Catharines 24012,Menu Boards,MA0,QB3,AB322019010513,Installed,,2.64862600000032E+018,
711-24012SA2,7-11 St. Catharines 24012,Next Gen Coffee Bar,SA2,QB3,AB322019010514,Installed,,2.64862600000032E+018,
711-24012AA0,7-11 St. Catharines 24012,Menu Boards,AA0,QB3,AB322019010515,Installed,,2.64862600000032E+018,
711-24012SA1,7-11 St. Catharines 24012,Slupee TV,SA1,QB3,AB322019010516,Installed,,2.64862600000032E+018,
711-24012CB0,7-11 St. Catharines 24012,Next Gen Coffee Bar,CB0,QB3,AB322019010517,Installed,,2.64862600000032E+018,
711-24012SA0,7-11 St. Catharines 24012,Slupee TV,SA0,QB3,AB322019010518,Installed,,2.64862600000032E+018,
711-24012CA0,7-11 St. Catharines 24012,Next Gen Coffee Bar,CA0,QB3,AB322019010519,Installed,,2.64862600000032E+018,
711-24012CA1,7-11 St. Catharines 24012,Order Confirmation Boards,CA1,QB3,AB322019010520,Installed,,2.64862600000032E+018,
711-23249MA1,7-11 Toronto 23249,Menu Boards,MA1,QB3,AB322019010521,Installed,,2.64862600000032E+018,
711-23249MA0,7-11 Toronto 23249,Menu Boards,MA0,QB3,AB322019010522,Installed,,2.64862600000032E+018,
711-23249SA1,7-11 Toronto 23249,Slupee TV,SA1,QB3,AB322019010523,Installed,,2.64862600000032E+018,
711-23249AA0,7-11 Toronto 23249,UR-Tunes,AA0,QB3,AB322019010524,Installed,,2.64862600000032E+018,
711-33414AA0,7-11 Toronto 33414,UR-Tunes,AA0,QB3,AB322019010525,Installed,,2.64862600000032E+018,
711-23249MA2,7-11 Toronto 23249,Menu Boards,MA2,QB3,AB322019010526,Installed,,2.64862600000032E+018,
711-24012CB1,7-11 St. Catharines 24012,Next Gen Coffee Bar,CB1,QB3,AB322019010527,Installed,,2.64862600000032E+018,
YUM1348KMA3,KFC Bradford 1348,Menu Boards,MA3,QB3,AB322019010528,Installed,,2.64862600000032E+018,
711-23249MA3,7-11 Toronto 23249,Menu Boards,MA3,QB3,AB322019010529,Installed,,2.64862600000032E+018,
711-23249SA0,7-11 Toronto 23249,Slupee TV,SA0,QB3,AB322019010530,Installed,,2.64862600000032E+018,
KER-C0003A0,Kernels Richmond Centre,Promotional Display,A0,QB3,AB322019010531,Installed,,2.64862600000032E+018,2020-07-16
MAT-7226587A0,CosmoProf - Ottawa 7349,Promotional Display,A0,QB3,AB322019010532,Installed,,2.64862600000032E+018,
711-38558SA1,7-11 Calgary 38558,Slupee TV,SA1,QB3,AB322019010533,Installed,,2.64862600000032E+018,
711-38558SA0,7-11 Calgary 38558,Slupee TV,SA0,QB3,AB322019010534,Installed,,2.64862600000032E+018,
711-38558CB0,7-11 Calgary 38558,Next Gen Coffee Bar,CB0,QB3,AB322019010535,Installed,,2.64862600000032E+018,
711-24414MA2,7-11 Toronto 24414,Menu Boards,MA2,QB3,AB322019010536,Installed,,2.64862600000032E+018,
711-24414MA0,7-11 Toronto 24414,Menu Boards,MA0,QB3,AB322019010538,Installed,,2.64862600000032E+018,
711-38558SA2,7-11 Calgary 38558,Slupee TV,SA2,QB3,AB322019010539,Installed,,2.64862600000032E+018,
SAL-4611995Z1A0,Industria - Promenades St Bruno,Promotional Display,A0,QB3,AB322019010540,Installed,,2.64862600000032E+018,2020-05-05
711-38120CB1,7-11 Claresholm 38120,Next Gen Coffee Bar,CB1,QB3,AB322019010551,Installed,,2.64862600000032E+018,
711-38120SA2,7-11 Claresholm 38120,Slupee TV,SA2,QB3,AB322019010552,Installed,,2.64862600000032E+018,
711-38511WA0,7-11 Calgary 38511,Promotional Display,WA0,QB3,AB322019010553,Installed,,2.64862600000032E+018,
711-38120AA0,7-11 Claresholm 38120,UR-Tunes,AA0,QB3,AB322019010554,Installed,,2.64862600000032E+018,
711-34264AA0,7-11 Vancouver 34264,UR-Tunes,AA0,QB3,AB322019010555,Installed,,2.64862600000032E+018,
711-38120SA1,7-11 Claresholm 38120,Slupee TV,SA1,QB3,AB322019010556,Installed,,2.64862600000032E+018,
711-38120SA0,7-11 Claresholm 38120,Slupee TV,SA0,QB3,AB322019010557,Installed,,2.64862600000032E+018,
711-38120CA0,7-11 Claresholm 38120,Next Gen Coffee Bar,CA0,QB3,AB322019010558,Installed,,2.64862600000032E+018,
711-38120CB0,7-11 Claresholm 38120,Next Gen Coffee Bar,CB0,QB3,AB322019010559,Installed,,2.64862600000032E+018,
711-38120MA2,7-11 Claresholm 38120,Menu Boards,MA2,QB3,AB322019010560,Installed,,2.64862600000032E+018,
711-33296MA1,7-11 Calgary 33296,Menu Boards,MA1,QB3,AB322019010581,Installed,,2.64862600000032E+018,
711-33296WA0,7-11 Calgary 33296,Promotional Display,WA0,QB3,AB322019010582,Installed,,2.64862600000032E+018,
711-33296MA2,7-11 Calgary 33296,Menu Boards,MA2,QB3,AB322019010583,Installed,,2.64862600000032E+018,
711-33296MA3,7-11 Calgary 33296,Menu Boards,MA3,QB3,AB322019010584,Installed,,2.64862600000032E+018,
711-32344WA0,7-11 Calgary 32344,Promotional Display,WA0,QB3,AB322019010585,Installed,,2.64862600000032E+018,
711-33296MA0,7-11 Calgary 33296,Menu Boards,MA0,QB3,AB322019010586,Installed,,2.64862600000032E+018,
711-32344CA0,7-11 Calgary 32344,Next Gen Coffee Bar,CA0,QB3,AB322019010587,Installed,,2.64862600000032E+018,
,7-11 Calgary 32344,UR-Tunes,AA0,QB3,AB322019010588,Replacement,,2.64862600000032E+018,
711-32344CB0,7-11 Calgary 32344,Next Gen Coffee Bar,CB0,QB3,AB322019010589,Installed,,2.64862600000032E+018,
711-32344CA1,7-11 Calgary 32344,Next Gen Coffee Bar,CA1,QB3,AB322019010590,Installed,,2.64862600000032E+018,
711-33197SA1,7-11 Richmond 33197,Slupee TV,SA1,QB3,AB322019010601,Installed,,2.64862600000032E+018,
711-27052MA3,7-11 Richmond 27052,Menu Boards,MA3,QB3,AB322019010602,Installed,,2.64862600000032E+018,
711-33197AA0,7-11 Richmond 33197,UR-Tunes,AA0,QB3,AB322019010603,Installed,,2.64862600000032E+018,
,7-11 Richmond 27052,Menu Boards,MA2,QB3,AB322019010604,Installed,,2.64862600000032E+018,
711-33012SA2,7-11 Victoria 33012,Slupee TV,SA2,,AB322019010605,Installed,Landscape,2.64862600000032E+018,2020-11-01
711-33197SA2,7-11 Richmond 33197,Slupee TV,SA2,QB3,AB322019010606,Installed,,2.64862600000032E+018,
711-33424MA3,7-11 Vancouver 33424,Menu Boards,MA3,QB3,AB322019010607,Installed,,2.64862600000032E+018,
711-33197MA1,7-11 Richmond 33197,Menu Boards,MA1,QB3,AB322019010608,Installed,,2.64862600000032E+018,
711-38511AA0,7-11 Calgary 38511,UR-Tunes,AA0,QB3,AB322019010609,Installed,,2.64862600000032E+018,
YUM1367KMA4,KFC 1367,Menu Boards,A4,QB3,AB322019010610,,,2.64862600000032E+018,
711-34264MA3,7-11 Vancouver 34264,Menu Boards,MA3,QB3,AB322019010611,Installed,,2.64862600000032E+018,
711-34264SA0,7-11 Vancouver 34264,Slupee TV,SA0,QB3,AB322019010612,Installed,,2.64862600000032E+018,
711-34264MA2,7-11 Vancouver 34264,Menu Boards,MA2,QB3,AB322019010613,Installed,,2.64862600000032E+018,
YUM1890KTA3,KFC/TB 1890,Menu Boards,A3,QB3,AB322019010614,Installed,,2.64862600000032E+018,2020-03-20
711-38511SA0,7-11 Calgary 38511,Slupee TV,SA0,QB3,AB322019010615,Installed,,2.64862600000032E+018,
711-34264SA1,7-11 Vancouver 34264,Slupee TV,SA1,QB3,AB322019010616,Installed,,2.64862600000032E+018,
711-34264MA1,7-11 Vancouver 34264,Menu Boards,MA1,QB3,AB322019010617,Installed,,2.64862600000032E+018,
711-34264MA0,7-11 Vancouver 34264,Menu Boards,MA0,QB3,AB322019010618,Installed,,2.64862600000032E+018,
YUM1918KA0,KFC Square One 1918,Menu Boards,A0,QB3,AB322019010619,,,2.64862600000032E+018,
711-34290B1,7-11 Vancouver 34290,Next Gen Coffee Bar,B1,QB3,AB322019010620,Installed,,2.64862600000032E+018,2020-03-17
711-33411CB1,7-11 Toronto 33411,Next Gen Coffee Bar,CB1,QB3,AB322019010661,Installed,,2.64862600000032E+018,
711-33411CA0,7-11 Toronto 33411,Next Gen Coffee Bar,CA0,QB3,AB322019010662,Installed,,2.64862600000032E+018,
711-33411MA0,7-11 Toronto 33411,Menu Boards,MA0,QB3,AB322019010663,Installed,,2.64862600000032E+018,
711-33411CB0,7-11 Toronto 33411,Next Gen Coffee Bar,CB0,QB3,AB322019010664,Installed,,2.64862600000032E+018,
711-33411CA1,7-11 Toronto 33411,Next Gen Coffee Bar,CA1,QB3,AB322019010665,Installed,,2.64862600000032E+018,
711-25875CB1,7-11 Guelph 25875,Next Gen Coffee Bar,CB1,QB3,AB322019010666,Installed,,2.64862600000032E+018,
711-25875SA1,7-11 Guelph 25875,Slupee TV,SA1,QB3,AB322019010667,Installed,,2.64862600000032E+018,
711-25875MA0,7-11 Guelph 25875,Menu Boards,MA0,QB3,AB322019010668,Installed,,2.64862600000032E+018,
711-33001CB0,7-11 Waterloo 33001,Next Gen Coffee Bar,CB0,QB3,AB322019010669,Installed,,2.64862600000032E+018,
711-33411MA3,7-11 Toronto 33411,Menu Boards,MA3,QB3,AB322019010670,Installed,,2.64862600000032E+018,
711-37281CA0,7-11 Calgary 37281,Next Gen Coffee Bar,CA0,QB3,AB322019010681,Installed,,2.64862600000032E+018,
711-37281MA2,7-11 Calgary 37281,Menu Boards,MA2,QB3,AB322019010682,Installed,,2.64862600000032E+018,
711-37281CA1,7-11 Calgary 37281,Next Gen Coffee Bar,CA1,QB3,AB322019010683,Installed,,2.64862600000032E+018,
711-37281MA1,7-11 Calgary 37281,Menu Boards,MA1,QB3,AB322019010684,Installed,,2.64862600000032E+018,
711-37281MA0,7-11 Calgary 37281,Menu Boards,MA0,QB3,AB322019010685,Installed,,2.64862600000032E+018,
711-37281SA1,7-11 Calgary 37281,Slupee TV,SA1,QB3,AB322019010686,Installed,,2.64862600000032E+018,
711-37281SA0,7-11 Calgary 37281,Slupee TV,SA0,QB3,AB322019010687,Installed,,2.64862600000032E+018,
711-37281MA3,7-11 Calgary 37281,Menu Boards,MA3,QB3,AB322019010688,Installed,,2.64862600000032E+018,
711-37281CB1,7-11 Calgary 37281,Next Gen Coffee Bar,CB1,QB3,AB322019010689,Installed,,2.64862600000032E+018,
711-37281CB0,7-11 Calgary 37281,Next Gen Coffee Bar,CB0,QB3,AB322019010690,Installed,,2.64862600000032E+018,
711-33012MA1,7-11 Victoria 33012,Menu Boards,MA1,,AB322019010721,Installed,Landscape,2.64862600000032E+018,2020-11-01
711-33424CB1,7-11 Vancouver 33424,Next Gen Coffee Bar,CB1,QB3,AB322019010722,Installed,,2.64862600000032E+018,
711-33424MA0,7-11 Vancouver 33424,Menu Boards,MA0,QB3,AB322019010723,Installed,,2.64862600000032E+018,
711-33012MA3,7-11 Victoria 33012,Menu Boards,MA3,QB3,ab322019010724,Installed,Landscape,2.64862600000032E+018,2020-11-07
711-33012MA2,7-11 Victoria 33012,Menu Boards,MA2,,AB322019010725,Installed,Landscape,2.64862600000032E+018,2020-11-01
711-33424SA1,7-11 Vancouver 33424,Slupee TV,SA1,QB3,AB322019010726,Installed,,2.64862600000032E+018,
711-33462SA1,7-11 Vancouver 33462,Slupee TV,SA1,QB3,AB322019010727,,,2.64862600000032E+018,
711-33012SA0,7-11 Victoria 33012,Slupee TV,SA0,,AB322019010728,Installed,Landscape,2.64862600000032E+018,2020-11-01
711-33424MA1,7-11 Vancouver 33424,Menu Boards,MA1,QB3,AB322019010729,Installed,,2.64862600000032E+018,
711-33424MA2,7-11 Vancouver 33424,Menu Boards,MA2,QB3,AB322019010730,Installed,,2.64862600000032E+018,
711-27052WA0,7-11 Richmond 27052,Promotional Display,WA0,QB3,AB322019010791,Installed,,2.64862600000032E+018,
711-38420MA2,7-11 Cochrane 38420,Menu Boards,MA1,QB3,AB322019010792,Installed,,2.64862600000032E+018,
711-38420MA1,7-11 Cochrane 38420,Menu Boards,MA2,QB3,AB322019010793,Installed,,2.64862600000032E+018,
711-38420CB1,7-11 Cochrane 38420,Next Gen Coffee Bar,CB1,QB3,AB322019010794,Installed,,2.64862600000032E+018,
711-38420SA1,7-11 Cochrane 38420,Slupee TV,SA1,QB3,AB322019010795,Installed,,2.64862600000032E+018,
711-38420MA0,7-11 Cochrane 38420,Menu Boards,MA3,QB3,AB322019010796,Installed,,2.64862600000032E+018,
711-38420SA0,7-11 Cochrane 38420,Slupee TV,SA0,QB3,AB322019010797,Installed,,2.64862600000032E+018,
711-38420SA2,7-11 Cochrane 38420,Slupee TV,SA2,QB3,AB322019010798,Installed,,2.64862600000032E+018,
711-38420CA1,7-11 Cochrane 38420,Next Gen Coffee Bar,CA1,QB3,AB322019010799,Installed,,2.64862600000032E+018,
711-38420MA3,7-11 Cochrane 38420,Menu Boards,MA0,QB3,AB322019010800,Installed,,2.64862600000032E+018,
711-38558WA1,7-11 Calgary 38558,Menu Boards,WA1,QB3,AB322019010821,Installed,,2.64862600000032E+018,
711-25067MA3,7-11 Waterloo 25067,Menu Boards,MA3,QB3,AB322019010822,Installed,,2.64862600000032E+018,
711-33469SA1,7-11 Toronto 33469,Slupee TV,SA1,QB3,AB322019010823,Installed,,2.64862600000032E+018,
711-33469AA0,7-11 Toronto 33469,UR-Tunes,AA0,QB3,AB322019010824,Installed,,2.64862600000032E+018,
711-24508SA2,7-11 Etobicoke 24508,Slupee TV,SA2,QB3,AB322019010825,Installed,,2.64862600000032E+018,
711-38558WA0,7-11 Calgary 38558,Menu Boards,WA0,QB3,AB322019010826,Installed,,2.64862600000032E+018,
711-33469SA2,7-11 Toronto 33469,Slupee TV,SA2,QB3,AB322019010827,Installed,,2.64862600000032E+018,
711-24012MA2,7-11 St. Catharines 24012,Menu Boards,MA2,QB3,AB322019010828,Installed,,2.64862600000032E+018,
711-38558CB1,7-11 Calgary 38558,Next Gen Coffee Bar,CB1,QB3,AB322019010829,Installed,,2.64862600000032E+018,
711-24414MA3,7-11 Toronto 24414,Menu Boards,MA3,QB3,AB322019010830,Installed,,2.64862600000032E+018,
711-33435CA0,7-11 Toronto 33435,Next Gen Coffee Bar,CA0,QB3,AB322019010831,Installed,,2.64862600000032E+018,
711-38493MA2,7-11 Calgary 38493,Menu Boards,MA2,QB3,AB322019010832,Installed,,2.64862600000032E+018,
711-38493MA3,7-11 Calgary 38493,Menu Boards,MA3,QB3,AB322019010833,Installed,,2.64862600000032E+018,
711-38493MA3,7-11 Toronto 33435,Menu Boards,MA3,QB3,AB322019010833,Installed,,2.64862600000032E+018,2020-06-06
711-38493MA1,7-11 Calgary 38493,Menu Boards,MA1,QB3,AB322019010834,Installed,,2.64862600000032E+018,
711-23249CB1,7-11 Toronto 23249,Next Gen Coffee Bar,CB1,QB3,AB322019010835,Installed,,2.64862600000032E+018,
711-23249CB0,7-11 Toronto 23249,Next Gen Coffee Bar,CB0,QB3,AB322019010836,Installed,,2.64862600000032E+018,
711-27001B0,7-11 Bonnyville 27001,Menu Boards,A0,QB3,AB322019010837,Installed,Landscape,2.64862600000032E+018,2020-04-25
711-33435AA0,7-11 Toronto 33435,UR-Tunes,AA0,QB3,AB322019010838,Installed,,2.64862600000032E+018,
711-33469CB1,7-11 Toronto 33469,Next Gen Coffee Bar,CB1,QB3,AB322019010839,Installed,,2.64862600000032E+018,
711-33469SA0,7-11 Toronto 33469,Slupee TV,SA0,QB3,AB322019010840,Installed,,2.64862600000032E+018,
711-24414SA0,7-11 Toronto 24414,Slupee TV,SA0,QB3,AB322019010841,Installed,,2.64862600000032E+018,
711-33469MA0,7-11 Toronto 33469,Menu Boards,MA0,QB3,AB322019010842,Installed,,2.64862600000032E+018,
711-33469CA1,7-11 Toronto 33469,Next Gen Coffee Bar,CA1,QB3,AB322019010843,Installed,,2.64862600000032E+018,
711-33469MA3,7-11 Toronto 33469,Menu Boards,MA3,QB3,AB322019010844,Installed,,2.64862600000032E+018,
711-33469CB0,7-11 Toronto 33469,Next Gen Coffee Bar,CB0,QB3,AB322019010845,Installed,,2.64862600000032E+018,
711-24414SA2,7-11 Toronto 24414,Slupee TV,SA2,QB3,AB322019010846,Installed,,2.64862600000032E+018,
711-33469MA2,7-11 Toronto 33469,Menu Boards,MA2,QB3,AB322019010847,Installed,,2.64862600000032E+018,
711-33469CA0,7-11 Toronto 33469,Next Gen Coffee Bar,CA0,QB3,AB322019010848,Installed,,2.64862600000032E+018,
711-24414CB1,7-11 Toronto 24414,Next Gen Coffee Bar,CB1,QB3,AB322019010849,Installed,,2.64862600000032E+018,
SAL-4611995Z1A1,Industria - Promenades St Bruno,Promotional Display,A1,QB3,AB322019010850,Installed,,2.64862600000032E+018,2020-05-05
711-33343B1,7-11 Edmonton 33343,Menu Boards,B1,QB3,AB322019010861,Installed,,2.64862600000032E+018,
711-33343B1,7-11 Victoria 33632,Menu Boards,,QB3,AB322019010861,Shipped,,2.64862600000032E+018,
711-33343B2,7-11 Edmonton 33343,Menu Boards,B2,QB3,AB322019010862,Installed,,2.64862600000032E+018,
711-33343B2,7-11 Victoria 33632,Menu Boards,,QB3,AB322019010862,Shipped,,2.64862600000032E+018,
711-14841MA0,7-11 Victoria 33632,Menu Boards,,QB3,AB322019010863,Shipped,,2.64862600000032E+018,
711-14841MA0,7-11 Winnipeg 14841,Menu Boards,MA0,QB3,AB322019010863,Installed,,2.64862600000032E+018,
,7-11 Etobicoke 24508,Slupee TV,SA2,QB3,AB322019010864,Installed,,2.64862600000032E+018,
user,7-11 Victoria 33632,Menu Boards,,QB3,AB322019010865,Shipped,,2.64862600000032E+018,
711-33632MA1,7-11 Victoria 33632,Menu Boards,MA1,,AB322019010866,Installed,Landscape,2.64862600000032E+018,2020-11-21
711-33632MA2,7-11 Victoria 33632,Menu Boards,MA2,,AB322019010867,Installed,Landscape,2.64862600000032E+018,2020-11-21
YUM080-010KA3,KFC Prince Albert 080-010,Menu Boards,MA3,QB3,AB322019010868,Installed,,2.64862600000032E+018,
KER-F0094B0,Kernels Oakville Place F0094,Promotional Display,B0,QB3,AB322019010869,Installed,,2.64862600000032E+018,
711-33411AA0,7-11 Toronto 33411,UR-Tunes,AA0,QB3,AB322019010870,Installed,,2.64862600000032E+018,
711-32741MA1,7-11 Calgary 32741,Menu Boards,MA1,QB3,AB322019010871,Installed,,2.64862600000032E+018,
711-32741MA0,7-11 Calgary 32741,Menu Boards,MA0,QB3,AB322019010872,Installed,,2.64862600000032E+018,
711-32741MA3,7-11 Calgary 32741,Menu Boards,MA3,QB3,AB322019010873,Installed,,2.64862600000032E+018,
711-32741SA0,7-11 Calgary 32741,Slupee TV,SA0,QB3,AB322019010874,Installed,,2.64862600000032E+018,
711-32741CA1,7-11 Calgary 32741,Next Gen Coffee Bar,CA1,QB3,AB322019010875,Installed,,2.64862600000032E+018,
711-32741MA2,7-11 Calgary 32741,Menu Boards,MA2,QB3,AB322019010876,Installed,,2.64862600000032E+018,
711-32741CA0,7-11 Calgary 32741,Next Gen Coffee Bar,CA0,QB3,AB322019010877,Installed,,2.64862600000032E+018,
